,AFG,AGO,ARE,ARG,AUS,AUT,AZE,BEL,BGD,BGR,BHR,BLR,BRA,BRN,BWA,CAN,CHE,CHL,CIV,CMR,COD,CRI,CUB,CYP,CZE,DEU,DNK,DZA,EGY,ESP,ETH,FIN,FJI,FRA,GBR,GEO,GHA,GIN,GRC,GUM,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LKA,LSO,MAR,MDG,MDV,MEX,MMR,MNE,MNG,MNP,MOZ,MUS,MYS,NGA,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SRB,SWE,TCD,THA,TJK,TKM,TLS,TUN,TUR,TZA,UGA,UKR,USA,UZB,VNM,ZAF,ZMB,ZWE
BHR,0.6931471805599454,0.306336273394032,0.3946196821567849,0.4790684556359597,0.39256776793392034,0.3227252095316948,0.44507519882976065,0.3454983993526788,0.32083193012000355,0.184153252104589,0.0,0.6931471805599454,0.2937938228498127,0.5543957923220313,0.6931471805599454,0.357433394100525,0.3033161611168136,0.1518177446310175,0.39413962250719914,0.2603852596995948,0.2603852596995948,0.2603852596995948,0.6931471805599454,0.6931471805599454,0.40177391535682494,0.3206226932404146,0.34570241900739407,0.4265724216375686,0.20949308187718496,0.357551967847062,0.183380510899938,0.37588426591074064,0.21554969118909462,0.41042581987760496,0.3773535687062868,0.5689943847828984,0.18416240170183662,0.4145058738308125,0.3060871815488113,0.2235452851787889,0.37196766499086986,0.419349089846869,0.25213662458077435,0.402346089031259,0.21362272784726266,0.5216600156916785,0.3362955001859289,0.31799599776088083,0.46327112326014186,0.2529380332025273,0.33510116844850923,0.6574124840347133,0.25417298718003134,0.6931471805599454,0.4452291003051434,0.423489899355848,0.4920251454875235,0.657622892803114,0.12110139953877641,0.2858857918607114,0.6931471805599454,0.22464237045267232,0.25054582994002994,0.35833488364893573,0.1629162109610287,0.4386137510982482,0.6931471805599454,0.6864973808590735,0.33966374923105724,0.2603852596995948,0.14682212903628988,0.39632837557588707,0.21182875525552813,0.3141122308447084,0.3661887217434536,0.4356642139084457,0.33181474465862704,0.4047360842588802,0.37618645330477496,0.36464360330035006,0.33672754307665365,0.3996522939607412,0.6505692594397019,0.666368914209597,0.3017902478423602,0.6931471805599453,0.30264983046607674,0.2603852596995948,0.44403347311215446,0.3047390971010131,0.5801271043341667,0.2603852596995948,0.3756044857715519,0.22393969529635382,0.2603852596995948,0.4274787244372933,0.26304558196795913,0.3161074926573194,0.6931471805599454,0.46162888698154747,0.6931471805599454,0.6931471805599454,0.2603852596995948,0.38880662244153363,0.2770934236038518,0.20610518207363615,0.3381241656668492,0.449372971575009,0.33892838692551797,0.5984616998412199,0.4126665179229956,0.3777282666127859,0.4435429259263053,0.4508933520260844
BLR,0.6931471805599453,0.1441646777753232,0.3375564294663056,0.29508644344904145,0.4532856576198756,0.2608673278213164,0.2547027181105025,0.308289213136703,0.4992779124955298,0.6931471805599453,0.6931471805599454,0.0,0.38700165562213085,0.6931471805599452,0.6931471805599453,0.2945201239140456,0.2010359998751311,0.3081951714474551,0.1841221443596912,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.27856464198475306,0.28727147917230667,0.2248990725838138,0.12003767809854049,0.31481915557119955,0.4044157751909516,0.3295423420557153,0.34290062983142755,0.6931471805599452,0.37906704810608116,0.33410456021491086,0.2669767383731949,0.28525007771991295,0.15551389712555658,0.22535330241696672,0.6931471805599454,0.2511261458948624,0.4678724027070733,0.42684029925423883,0.17592355705380103,0.2912797723210472,0.05908466790554234,0.19598080531490608,0.2366942922299743,0.48085146162990355,0.4449830838440676,0.4358613532164528,0.46054584401795023,0.3159989195443502,0.4595270086701514,0.606000051032898,0.47038073577966566,0.07901406619491208,0.6931471805599454,0.6931471805599454,0.36535564141190724,0.6931471805599453,0.31849420983955956,0.6931471805599453,0.3199339075647081,0.32653717054705755,0.5739632203624752,0.0,0.13263140985605842,0.3555068159611081,0.6931471805599453,0.34923288009734715,0.5128485727023622,0.35625005827202016,0.32890365953368716,0.16194068703178216,0.5256397456213491,0.4170587746711696,0.16865837279781293,0.2942141452747511,0.23521946958948559,0.2016706766611993,0.5265622828788705,0.6931471805599452,0.6931471805599452,0.20640444908386668,0.02555146818115525,0.22791157105430138,0.6931471805599453,0.37440595115580544,0.24113504962423465,0.4430037872653585,0.6931471805599453,0.20900506054978457,0.22476011444219712,0.6931471805599453,0.5120672482788695,0.24560437159422455,0.21115479494091727,0.0,0.5368789749349956,0.6931471805599453,0.048148696765388244,0.6931471805599453,0.6931471805599454,0.2039149263657295,0.2587401891721316,0.29477516233634105,0.06482840181687377,0.3073679971570802,0.12915025552309334,0.5288771091796234,0.27510278527374543,0.18378637820057553,0.11430893887946236
BRA,0.6931471805599453,0.18023984869591736,0.1762276228065982,0.26970388434252834,0.21716309174430748,0.05751157184772371,0.3598455032543071,0.022105693869774123,0.1919674418436954,0.3597694743390861,0.2937938228498127,0.38700165562213085,0.0,0.43686787047093034,0.6214145316822947,0.17909355335308064,0.18005273519759735,0.15227585510420494,0.31840854199295165,0.5256977200224536,0.5256977200224536,0.5256977200224536,0.38700165562213085,0.38700165562213085,0.181023886980068,0.14715348542470497,0.1986800393464685,0.12377650626603631,0.21579948245820257,0.037024592469923956,0.19716440930462076,0.28453577544650055,0.380071341634987,0.10421940231187898,0.19246892103596824,0.23197219300454486,0.19679804185719663,0.314754950698076,0.04828299479755871,0.38101493880575044,0.03718781756853207,0.2200177628617963,0.07233089297592543,0.2055754075586791,0.13397653903156215,0.31909098156451376,0.20577196552192123,0.09230382341904342,0.08128286584799582,0.05628014528539449,0.16391776860469243,0.49423706890934516,0.2331565765424486,0.5455083925263007,0.35548145835099154,0.2165451789661832,0.3147843083342806,0.6691190198121033,0.1606464309840776,0.12261085839389474,0.6214145316822947,0.06092323893770368,0.5194970812070866,0.12693270055643424,0.1395504050990919,0.2804081847000899,0.38700165562213085,0.42537522937497796,0.036653340110580857,0.5256977200224536,0.159264014319634,0.22858806423823852,0.2686190020192418,0.044282668675844405,0.21037265926475945,0.2847778251853019,0.20330617452045852,0.3162612609154394,0.1747658734083446,0.32785977796774746,0.20710044895555146,0.23947926040668355,0.6708234934128596,0.6114944182016762,0.07284914352927219,0.3950399636495763,0.0539996732061625,0.5256977200224536,0.24781570220236904,0.2027510475391272,0.38196641677955645,0.5256977200224536,0.32012000801835483,0.1878830878504396,0.5256977200224536,0.22902004752115923,0.06614085515511481,0.12270713484690976,0.38700165562213085,0.2929804941412093,0.6931471805599453,0.40224176866374406,0.5256977200224536,0.2667889855231085,0.10713233500819874,0.19844343722643476,0.34246437118186757,0.23473366813266083,0.14138487441769998,0.37404798094185665,0.23179250394862372,0.09444597884641381,0.3337949805785325,0.3124463938530788
BRN,0.6931471805599452,0.5955207734724142,0.47358789826628445,0.6006312144736259,0.39829363141859053,0.4696184710813647,0.6931471805599452,0.446159029816682,0.4631937010816043,0.53596836532474,0.5543957923220313,0.6931471805599452,0.43686787047093034,0.0,0.6931471805599452,0.4606964700340037,0.5734226720275573,0.562488511514349,0.6931471805599454,0.6931471805599452,0.6931471805599452,0.6931471805599452,0.6931471805599452,0.6931471805599452,0.5312482961330849,0.4733110684248589,0.576423764043634,0.5402406084191631,0.6010129211332136,0.4378996471391152,0.5862341702628444,0.5912734698386184,0.5356969926312498,0.3952911249774307,0.40374865348750655,0.5762640843792226,0.603069253118911,0.6931471805599452,0.49098525435664997,0.5334726092496742,0.47659625541230644,0.3212608968681545,0.43942350443114897,0.5787802792911843,0.546117579114372,0.6931471805599451,0.5637998618797535,0.514179179321113,0.4102197643707166,0.46044001107971844,0.41531342123334514,0.6525143106501086,0.6136738109040023,0.6931471805599454,0.3546001285507199,0.3345727636271354,0.6931471805599454,0.2510370673493061,0.4559741236558783,0.49200713284597963,0.6931471805599452,0.4848567324493165,0.6858884938288161,0.4851178843815951,0.5601448472507247,0.45307964227464814,0.6931471805599452,0.4473323014777495,0.4466327261831564,0.6931471805599452,0.5527672175073077,0.346435847522109,0.6306991607306569,0.468337488357893,0.5697153342093264,0.3845570484000316,0.41914529468633166,0.6931471805599452,0.5439323824399231,0.6931471805599452,0.5680007700410372,0.45714842823806356,0.6718505433232247,0.6811964220822841,0.4894988973170695,0.6931471805599455,0.48742251089302147,0.6931471805599452,0.5529456877099492,0.5575331241095873,0.20114700472741887,0.6931471805599452,0.69041388507963,0.6039547830879763,0.6931471805599452,0.30723053833970093,0.4924321934270033,0.5175529808541242,0.6931471805599452,0.38025439149680507,0.6931471805599452,0.6931471805599454,0.6931471805599452,0.5162924916166347,0.5438930773879249,0.6071071177458558,0.6931471805599454,0.6167314700209878,0.4534178064789798,0.6931471805599452,0.4419506757455647,0.5026978037285414,0.693147180559945,0.6931471805599453
BWA,0.6931471805599453,0.6931471805599452,0.6545539892878003,0.24922073851679472,0.6206197390994828,0.6931471805599454,0.6931471805599453,0.6499309905613659,0.6452896634392837,0.6931471805599453,0.6931471805599454,0.6931471805599453,0.6214145316822947,0.6931471805599452,0.0,0.6113909803931188,0.6785862103836873,0.6931471805599451,0.6931471805599454,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6602847816535177,0.6249837672060675,0.6931471805599452,0.6931471805599452,0.6142852463915767,0.6931471805599454,0.6931471805599453,0.6931471805599452,0.6270290353555683,0.6367900338625341,0.6931471805599453,0.6931471805599454,0.6931471805599454,0.6426848451172628,0.6931471805599454,0.5795483697651048,0.5928351398948246,0.6261914579260779,0.5601776693005661,0.6931471805599454,0.6931471805599453,0.6931471805599452,0.6509090067413116,0.6210628451493521,0.6931471805599454,0.622527301706786,0.6931471805599454,0.6619466929268167,0.6632371499126674,0.5991081614028422,0.6510636026632404,0.6931471805599453,0.6931471805599454,0.6931471805599454,0.6550914561422683,0.0,0.6931471805599452,0.6931471805599453,0.6567034795541387,0.6229064606061927,0.6382013733419416,0.6931471805599453,0.6931471805599456,0.6931471805599456,0.6931471805599453,0.6931471805599452,0.5976415235992079,0.6931471805599453,0.5882160744908915,0.6931471805599454,0.6666989187622048,0.6353901100961965,0.6931471805599451,0.6931471805599454,0.6931471805599453,0.6931471805599452,0.4240788755958833,0.6931471805599452,0.04530884587241385,0.6931471805599454,0.6931471805599453,0.6640686357012977,0.6931471805599453,0.6931471805599453,0.6931471805599454,0.6662108490824015,0.6931471805599453,0.6931471805599454,0.6931471805599453,0.6931471805599453,0.5860356567716687,0.6931471805599454,0.6931471805599453,0.6931471805599453,0.656147268113823,0.6931471805599453,0.6931471805599454,0.6931471805599453,0.6931471805599454,0.6435039913530347,0.6931471805599452,0.6931471805599454,0.6931471805599454,0.6104936005495898,0.6931471805599453,0.6430648585167351,0.5059089437305303,0.6931471805599452,0.6931471805599452
CAN,0.6931471805599454,0.14504677943139876,0.046969570720348575,0.23207047922005342,0.047794117711279505,0.1332956000579706,0.3206973857797377,0.15186805646701296,0.17493779813239207,0.42381776516668346,0.357433394100525,0.2945201239140456,0.17909355335308064,0.4606964700340037,0.6113909803931188,0.0,0.11902469080583611,0.1564154391437529,0.2724618002819661,0.5543710997355484,0.5543710997355484,0.5543710997355484,0.2945201239140456,0.2945201239140456,0.14094559814048058,0.04545695683820172,0.11781455379763273,0.15628693812615402,0.18013932827958978,0.15006258377143467,0.16761319629338756,0.18925843251952346,0.4106695134323446,0.07345211445797029,0.03171223147295077,0.3021708362298301,0.18841285975070865,0.2634009842971883,0.11739239687801839,0.4245909155551011,0.12638423645607055,0.080564924144229,0.08588543278513239,0.1517370073404991,0.140040110612502,0.24675046361380892,0.17781083411755794,0.10120367709549827,0.2213801233640289,0.24421063500473106,0.04484115685502621,0.46965227427329204,0.17172207862186117,0.43179252536495083,0.18357478247539394,0.08843615729824839,0.24734346801089768,0.5560078307934053,0.36809763997085754,0.08242020850240239,0.6113909803931188,0.13544599919973965,0.543967925953986,0.08176561526859905,0.14441627798099566,0.21477098320819543,0.2945201239140456,0.29135040941179,0.16170219889737192,0.5543710997355484,0.1708235530863731,0.10453207134808462,0.2610535165819381,0.10864879542432604,0.17336631458551488,0.18100112754510045,0.02960569520202805,0.26741948291650375,0.13884662873950093,0.29111578389137693,0.18584509499641322,0.11526110264911438,0.6554811372317659,0.593452929479966,0.126236227301451,0.29229835471240406,0.12048703793719029,0.5543710997355484,0.2198195298438721,0.18775154925265358,0.25068119120692245,0.5543710997355484,0.2777923447785886,0.16799456318784523,0.5543710997355484,0.09645546344528322,0.13079427098689145,0.12427892753339131,0.2945201239140456,0.12745434976153813,0.6931471805599454,0.3165292711938934,0.5543710997355484,0.5199532031145884,0.11341514460705748,0.18388300745985875,0.31593567446653203,0.1708692771595839,0.013189268010286526,0.30604588654071474,0.12782767645404602,0.09859519419962526,0.2553975994726465,0.2528174471968254
CHE,0.6931471805599454,0.04508366453054524,0.1769742325107,0.20028143668931486,0.25344171878919575,0.07674145061648652,0.2909332692701052,0.11955816014783682,0.31134848615556576,0.3185787370951809,0.3033161611168136,0.2010359998751311,0.18005273519759735,0.5734226720275573,0.6785862103836873,0.11902469080583611,0.0,0.056304671753047764,0.23614057846734227,0.592904490829931,0.592904490829931,0.592904490829931,0.2010359998751311,0.2010359998751311,0.13193574139348518,0.07215177199424772,0.028941030618945485,0.11066084361887807,0.1172951600723462,0.17922673897745223,0.09150672891972733,0.16103608735449848,0.31919798980798486,0.207328333024571,0.1474046809103775,0.32441861059296073,0.1292826630144852,0.22100418826141865,0.0716619579180624,0.31584172242873243,0.10794632260424897,0.30017063519386533,0.17398649060279192,0.06524492579404262,0.13071466977296908,0.17987469795836453,0.042363151209213745,0.05432680594356998,0.31296198755888427,0.2666386121477211,0.18124060421975918,0.4840818008481731,0.14907571623328275,0.49221717855511504,0.44453589305018637,0.27779166977589953,0.18633917323893456,0.6526285578596371,0.39918323033289305,0.1452591781725472,0.6785862103836873,0.09394718318829409,0.5757121928561604,0.14382772929041976,0.05942457448022931,0.40318266213141807,0.2010359998751311,0.27507465007423737,0.18223018052574624,0.592904490829931,0.06250311565132716,0.3282532658701727,0.23552684087305042,0.10131494196667812,0.03969569394126826,0.3543647783629791,0.19169876834696886,0.2278554828004068,0.18452405809234818,0.2649518971282764,0.054678884536820016,0.31731682082531365,0.6238174101014662,0.6417418185239006,0.07652679401628482,0.21670120040802332,0.06325477947561087,0.592904490829931,0.26331355798714196,0.05358258145262895,0.3944903052684774,0.592904490829931,0.24530211247617162,0.09738304010313259,0.592904490829931,0.32112004056747434,0.06325168840360096,0.029389706169919316,0.2010359998751311,0.36144672224365415,0.6931471805599454,0.23064970636135507,0.592904490829931,0.6117428913518366,0.06716909757291645,0.12315143381590854,0.3007774410036912,0.06794601285071589,0.1129664278235607,0.24244482115727772,0.33920760873265987,0.10225420660542062,0.20815295924899302,0.20095844771779847
CHL,0.6931471805599453,0.04687278002790585,0.21206840391205328,0.24505850608586366,0.2761366759032775,0.10026556066554893,0.2700909733095753,0.1432459486647346,0.28307075265195625,0.23058153188584896,0.1518177446310175,0.3081951714474551,0.15227585510420494,0.562488511514349,0.6931471805599451,0.1564154391437529,0.056304671753047764,0.0,0.21083222266539925,0.4511952089928124,0.4511952089928124,0.4511952089928124,0.3081951714474551,0.3081951714474551,0.17794946072000428,0.10915136522297986,0.10284567996530058,0.14013442370228546,0.08889508997835849,0.20325254546328075,0.06302873260101882,0.18951790110002453,0.2667680426746135,0.24015914777705216,0.1886623623610968,0.3443173333157019,0.06050679302426443,0.20738762346136974,0.07563413432714294,0.271684609451631,0.14177416746639215,0.31306517503446285,0.15531482691907805,0.12061922060990193,0.07394642066700419,0.2197208720528534,0.0716439665406704,0.0991580542981596,0.34055775321072623,0.19468215929677601,0.20374954838006065,0.5065607906914058,0.12966722799224906,0.5343557857887689,0.4371599249659215,0.3018965075255644,0.2123553054193298,0.6653172066567952,0.2606680486928188,0.15202808369823995,0.6931471805599451,0.07544223163626818,0.4443344856606898,0.17525686210449432,0.012277989020669233,0.40697397745985064,0.3081951714474551,0.36189163374046407,0.1755087144714107,0.4511952089928124,0.00684191167519721,0.32815552921117996,0.1520717893272472,0.13356086325795768,0.08097108272330422,0.3746907960569219,0.20604379703634912,0.20871963210558309,0.19763121067460543,0.22121278349284856,0.07099966481608289,0.3280912508408278,0.6673929671192433,0.678363739441336,0.07347308847048772,0.31926310523189194,0.07145469758196477,0.4511952089928124,0.28175937310540067,0.06381174455880145,0.42686271994694613,0.4511952089928124,0.21265351900937568,0.05165396155684432,0.4511952089928124,0.3409312616549198,0.04887635504516341,0.06776895407893813,0.3081951714474551,0.3870194096094659,0.6931471805599453,0.3291538581269009,0.4511952089928124,0.5103826568237473,0.05971912271284441,0.06393287536367342,0.23837227714298825,0.12414799018875733,0.1432879536841951,0.2969413273160013,0.3486143902448804,0.16161995329781886,0.2351264101701065,0.20672120009127104
CIV,0.6931471805599454,0.133611364593764,0.3041672085050864,0.38176636632264205,0.3825624039516511,0.2792295005237362,0.10073157903319074,0.323298835598109,0.2853909288482317,0.6931471805599454,0.39413962250719914,0.1841221443596912,0.31840854199295165,0.6931471805599454,0.6931471805599454,0.2724618002819661,0.23614057846734227,0.21083222266539925,0.0,0.2497812593126203,0.2497812593126203,0.2497812593126203,0.1841221443596912,0.1841221443596912,0.2984216929713335,0.3072592601458517,0.2579267596208574,0.1356101777210983,0.12097240240948381,0.39358742511463074,0.16145968129992228,0.3432042835637177,0.6931471805599452,0.3644092467403033,0.3287909393510122,0.2361517646485516,0.07667742894548168,0.0017134881832063797,0.22215236714747266,0.6931471805599454,0.2620671227638258,0.37949701370183275,0.2980860368315419,0.2996898476426736,0.12273369995924188,0.048015123007280724,0.31326309487908843,0.2085873470431472,0.462510610026865,0.22982919077373776,0.40588663607947373,0.4685110838385038,0.1271883832020113,0.501791137118903,0.45228960519012174,0.43906771119867205,0.03067968722323755,0.6641053402502175,0.38423571182457317,0.24606460191352775,0.6931471805599454,0.20615835065492005,0.25398740398983854,0.27244906247913847,0.24651373130192122,0.43151629567424976,0.1841221443596912,0.2706934563881209,0.30538285461277903,0.2497812593126203,0.27683233814942576,0.38536378381817404,0.06144298316519936,0.30366957443208786,0.29028040430687274,0.3918411449910324,0.3348161188484644,0.00048185310017589966,0.1984298938747755,0.004457591829952423,0.3171303401789394,0.4388474362528063,0.6931471805599454,0.6931471805599454,0.17386379807538654,0.20055911655322323,0.23607730756019474,0.2497812593126203,0.31874448648448706,0.34416574527409627,0.4358416114259469,0.2497812593126203,0.002030935004350809,0.07245272657796786,0.2497812593126203,0.4336531289098209,0.23208085483331886,0.26347713729879285,0.1841221443596912,0.45571567753718023,0.6931471805599454,0.21518637728217826,0.2497812593126203,0.3824257352981446,0.13947976821646924,0.06632847668016528,0.018548962631241173,0.14651638241362797,0.28889156134224714,0.1724709857771788,0.4097294632556616,0.2749060899290918,0.05060734572126724,0.011699022194962327
CMR,0.6931471805599453,0.5035631598395776,0.5559484637559271,0.6931471805599454,0.5465928908877646,0.5955121738401947,0.33726074192600397,0.6097712949476477,0.34690461403156947,0.6931471805599453,0.2603852596995948,0.6931471805599453,0.5256977200224536,0.6931471805599452,0.6931471805599453,0.5543710997355484,0.592904490829931,0.4511952089928124,0.2497812593126203,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6045764878913921,0.6081699371771231,0.6001915188376953,0.5294127476543953,0.30118297277325745,0.6108488540380836,0.35035771384496406,0.6035024175434419,0.6931471805599452,0.5969210480009137,0.5927543296795363,0.5305369723144441,0.2617994948431426,0.2852982699892178,0.5512491649655634,0.6931471805599454,0.5815779557657831,0.5266933475638962,0.4528199291370827,0.6931471805599453,0.3314943365951162,0.46007776158101843,0.6931471805599452,0.5211731772822984,0.6256427225838377,0.3239378499051706,0.5962306220032079,0.6527577844586854,0.3101025674620712,0.6931471805599453,0.47329261614569207,0.6055851838526363,0.4138250136199919,0.6589287365014824,0.24347170388986172,0.4425406463707988,0.6931471805599453,0.4330024449772796,0.007979345617629328,0.5291560452588724,0.4849254861508929,0.481421081964041,0.6931471805599453,0.6931471805599456,0.5396495158090073,0.0,0.505413953881513,0.4850442091337803,0.1468470542111342,0.5637907599216079,0.6931471805599454,0.47981693969795014,0.5174829921697435,0.2683489866286852,0.44736936120567905,0.19710590526775207,0.6931471805599452,0.5462745864322474,0.6931471805599452,0.6931471805599452,0.5010675254646348,0.6931471805599453,0.5680202654443538,0.0,0.5391680859167806,0.6931471805599454,0.6283116276750271,0.0,0.22419379121909394,0.32479098786188054,0.0,0.5548478108373884,0.5456586140326605,0.6197557109710089,0.6931471805599453,0.5583778802791723,0.6931471805599453,0.6931471805599454,0.0,0.2403646156848363,0.4527205111075727,0.2755998372422691,0.14853666593075437,0.5942823127599061,0.5645177263663215,0.5722216948407778,0.5022549832392811,0.5763868324096214,0.33469526757283774,0.3469640402115487
COD,0.6931471805599453,0.5035631598395776,0.5559484637559271,0.6931471805599454,0.5465928908877646,0.5955121738401947,0.33726074192600397,0.6097712949476477,0.34690461403156947,0.6931471805599453,0.2603852596995948,0.6931471805599453,0.5256977200224536,0.6931471805599452,0.6931471805599453,0.5543710997355484,0.592904490829931,0.4511952089928124,0.2497812593126203,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6045764878913921,0.6081699371771231,0.6001915188376953,0.5294127476543953,0.30118297277325745,0.6108488540380836,0.35035771384496406,0.6035024175434419,0.6931471805599452,0.5969210480009137,0.5927543296795363,0.5305369723144441,0.2617994948431426,0.2852982699892178,0.5512491649655634,0.6931471805599454,0.5815779557657831,0.5266933475638962,0.4528199291370827,0.6931471805599453,0.3314943365951162,0.46007776158101843,0.6931471805599452,0.5211731772822984,0.6256427225838377,0.3239378499051706,0.5962306220032079,0.6527577844586854,0.3101025674620712,0.6931471805599453,0.47329261614569207,0.6055851838526363,0.4138250136199919,0.6589287365014824,0.24347170388986172,0.4425406463707988,0.6931471805599453,0.4330024449772796,0.007979345617629328,0.5291560452588724,0.4849254861508929,0.481421081964041,0.6931471805599453,0.6931471805599456,0.5396495158090073,0.0,0.505413953881513,0.4850442091337803,0.1468470542111342,0.5637907599216079,0.6931471805599454,0.47981693969795014,0.5174829921697435,0.2683489866286852,0.44736936120567905,0.19710590526775207,0.6931471805599452,0.5462745864322474,0.6931471805599452,0.6931471805599452,0.5010675254646348,0.6931471805599453,0.5680202654443538,0.0,0.5391680859167806,0.6931471805599454,0.6283116276750271,0.0,0.22419379121909394,0.32479098786188054,0.0,0.5548478108373884,0.5456586140326605,0.6197557109710089,0.6931471805599453,0.5583778802791723,0.6931471805599453,0.6931471805599454,0.0,0.2403646156848363,0.4527205111075727,0.2755998372422691,0.14853666593075437,0.5942823127599061,0.5645177263663215,0.5722216948407778,0.5022549832392811,0.5763868324096214,0.33469526757283774,0.3469640402115487
